date,ticker,prediction,prix_au_moment,erreur_constatee
2026-02-01 23:58:05.502056,BTC-USD,76918.828125,Erreur: 404 models/gemini-pro is not found for API version
2026-02-02 01:48:25.819992,BTC-USD,77592.34375,Erreur: 404 models/gemini-pro is not found for API version
2026-02-02 04:09:59.728594,BTC-USD,75638.2734375,Erreur: 404 models/gemini-pro is not found for API version
2026-02-02 05:39:30.283497,BTC-USD,74875.734375,Erreur: 404 models/gemini-pro is not found for API version
2026-02-02 06:41:52.695021,BTC-USD,74886.6796875,Erreur: 404 models/gemini-pro is not found for API version
2026-02-02 07:38:34.689886,BTC-USD,76407.46875,Erreur: 404 models/gemini-pro is not found for API version
2026-02-02 08:04:58.698803,BTC-USD,76632.4921875,Erreur: 404 models/gemini-pro is not found for API version
2026-02-02 08:58:14.990938,BTC-USD,76958.1484375,Erreur: 404 models/gemini-pro is not found for API version
2026-02-02 09:42:33.624363,BTC-USD,77354.75,Erreur: 404 models/gemini-pro is not found for API version
2026-02-02 10:29:22.008222,BTC-USD,77498.1328125,Erreur: 404 models/gemini-pro is not found for API version
2026-02-02 11:12:13.258990,BTC-USD,77619.578125,Erreur: 404 models/gemini-pro is not found for API version
2026-02-02 11:51:16.639366,BTC-USD,77704.2265625,Erreur: 404 models/gemini-pro is not found for API version
2026-02-02 12:30:28.457844,BTC-USD,78085.4921875,Erreur: 404 models/gemini-pro is not found for API version
2026-02-02 13:42:01.600985,BTC-USD,77914.90625,Erreur: 404 models/gemini-pro is not found for API version
2026-02-02 14:27:16.116621,BTC-USD,78025.5859375,Erreur: 404 models/gemini-pro is not found for API version
2026-02-02 15:06:29.685381,BTC-USD,77711.8046875,Erreur: 404 models/gemini-pro is not found for API version
2026-02-02 15:48:44.915661,BTC-USD,78982.1171875,Erreur: 404 models/gemini-pro is not found for API version
2026-02-02 16:17:13.458651,BTC-USD,79087.40625,Erreur: 404 models/gemini-pro is not found for API version
2026-02-02 17:03:15.860051,BTC-USD,78650.59375,Erreur: 404 models/gemini-pro is not found for API version
2026-02-02 17:52:03.950235,BTC-USD,78934.78125,Erreur: 404 models/gemini-pro is not found for API version
2026-02-02 18:26:26.204190,BTC-USD,78522.265625,Erreur: 404 models/gemini-pro is not found for API version
2026-02-02 23:02:49.268802,BTC-USD,78734.7421875,Erreur: 404 models/gemini-pro is not found for API version
2026-02-02 23:38:55.078601,BTC-USD,78757.0234375,Erreur: 404 models/gemini-pro is not found for API version
2026-02-02 23:57:19.658388,BTC-USD,78792.0703125,Erreur: 404 models/gemini-pro is not found for API version
2026-02-03 01:23:44.670077,BTC-USD,78694.7734375,Erreur: 404 models/gemini-pro is not found for API version
2026-02-03 03:43:52.516570,BTC-USD,78394.984375,Erreur: 404 models/gemini-pro is not found for API version
2026-02-03 05:07:50.029868,BTC-USD,78634.0625,Erreur: 404 models/gemini-pro is not found for API version
2026-02-03 06:02:37.805297,BTC-USD,78165.84375,Erreur: 404 models/gemini-pro is not found for API version
2026-02-03 07:05:17.771403,BTC-USD,78468.140625,Erreur: 404 models/gemini-pro is not found for API version
2026-02-03 07:50:08.756520,BTC-USD,78749.3984375,Erreur: 404 models/gemini-pro is not found for API version
2026-02-03 08:22:07.591990,BTC-USD,78596.875,Erreur: 404 models/gemini-pro is not found for API version
2026-02-03 09:02:24.669202,BTC-USD,78669.9921875,Erreur: 404 models/gemini-pro is not found for API version
2026-02-03 09:56:12.296990,BTC-USD,78285.75,Erreur: 404 models/gemini-pro is not found for API version
2026-02-03 10:30:00.416203,BTC-USD,78404.34375,Erreur: 404 models/gemini-pro is not found for API version
2026-02-03 11:07:35.487303,BTC-USD,78132.421875,Erreur: 404 models/gemini-pro is not found for API version
2026-02-03 11:47:20.288320,BTC-USD,78145.7734375,Erreur: 404 models/gemini-pro is not found for API version
2026-02-03 12:03:05.529,BTC-USD,78046.625,Erreur: 404 models/gemini-pro is not found for API version
2026-02-03 13:22:03.987868,BTC-USD,78260.8828125,Erreur: 404 models/gemini-pro is not found for API version
2026-02-03 14:13:02.639819,BTC-USD,78240.359375,Erreur: 404 models/gemini-pro is not found for API version
2026-02-03 15:04:02.639583,BTC-USD,77070.9921875,Erreur: 404 models/gemini-pro is not found for API version
2026-02-03 15:59:43.386240,BTC-USD,77976.015625,Erreur: 404 models/gemini-pro is not found for API version
2026-02-03 16:53:18.121248,BTC-USD,76662.65625,Erreur: 404 models/gemini-pro is not found for API version
2026-02-03 17:42:39.410163,BTC-USD,75460.203125,Erreur: 404 models/gemini-pro is not found for API version
2026-02-03 18:36:21.033924,BTC-USD,73992.8203125,Erreur: 404 models/gemini-pro is not found for API version
2026-02-03 19:29:46.467258,BTC-USD,74697.65625,Erreur: 404 models/gemini-pro is not found for API version
2026-02-03 19:59:34.294935,BTC-USD,74875.5078125,Erreur: 404 models/gemini-pro is not found for API version
2026-02-03 20:35:38.782501,BTC-USD,76125.578125,Erreur: 404 models/gemini-pro is not found for API version
2026-02-03 21:05:19.647707,BTC-USD,76570.9765625,Erreur: 404 models/gemini-pro is not found for API version
2026-02-03 21:46:20.019228,BTC-USD,76272.78125,Erreur: 404 models/gemini-pro is not found for API version
2026-02-03 22:04:46.269919,BTC-USD,76147.0546875,Erreur: 404 models/gemini-pro is not found for API version
2026-02-03 22:42:57.803017,BTC-USD,75865.8046875,Erreur: 404 models/gemini-pro is not found for API version
2026-02-03 23:03:19.547983,BTC-USD,75609.0234375,Erreur: 404 models/gemini-pro is not found for API version
2026-02-03 23:37:58.090304,BTC-USD,75804.375,Erreur: 404 models/gemini-pro is not found for API version
2026-02-03 23:56:07.107546,BTC-USD,75711.5078125,Erreur: 404 models/gemini-pro is not found for API version
2026-02-04 01:06:58.269288,BTC-USD,76291.0546875,Erreur: 404 models/gemini-pro is not found for API version
2026-02-04 03:37:53.406027,BTC-USD,76404.7578125,Erreur: 404 models/gemini-pro is not found for API version
2026-02-04 04:58:38.736549,BTC-USD,76387.46875,Erreur: 404 models/gemini-pro is not found for API version
2026-02-04 05:45:15.862676,BTC-USD,76172.8984375,Erreur: 404 models/gemini-pro is not found for API version
2026-02-04 06:32:05.086399,BTC-USD,76419.6796875,Erreur: 404 models/gemini-pro is not found for API version
2026-02-04 07:30:24.964172,BTC-USD,76329.6796875,Erreur: 404 models/gemini-pro is not found for API version
2026-02-04 08:02:14.030859,BTC-USD,76412.5,Erreur: 404 models/gemini-pro is not found for API version
2026-02-04 08:56:34.275532,BTC-USD,76408.0859375,Erreur: 404 models/gemini-pro is not found for API version
2026-02-04 09:34:52.057822,BTC-USD,75990.859375,Erreur: 404 models/gemini-pro is not found for API version
2026-02-04 10:10:53.201977,BTC-USD,76057.5390625,Erreur: 404 models/gemini-pro is not found for API version
2026-02-04 11:01:44.032321,BTC-USD,76189.34375,Erreur: 404 models/gemini-pro is not found for API version
2026-02-04 11:41:47.338806,BTC-USD,75977.4921875,Erreur: 404 models/gemini-pro is not found for API version
2026-02-04 12:02:22.015326,BTC-USD,75947.3359375,Erreur: 404 models/gemini-pro is not found for API version
2026-02-04 13:21:51.839364,BTC-USD,75875.4921875,Erreur: 404 models/gemini-pro is not found for API version
2026-02-04 14:11:38.740521,BTC-USD,75047.1796875,Erreur: 404 models/gemini-pro is not found for API version
2026-02-04 15:01:22.850135,BTC-USD,74452.3515625,Erreur: 404 models/gemini-pro is not found for API version
2026-02-04 15:55:32.433929,BTC-USD,73952.8671875,Erreur: 404 models/gemini-pro is not found for API version
2026-02-04 16:32:13.332653,BTC-USD,74051.109375,Erreur: 404 models/gemini-pro is not found for API version
2026-02-04 17:28:04.982912,BTC-USD,72656.7578125,Erreur: 404 models/gemini-pro is not found for API version
2026-02-04 18:07:13.875957,BTC-USD,72476.734375,Erreur: 404 models/gemini-pro is not found for API version
2026-02-04 19:04:40.231874,BTC-USD,73477.6796875,Erreur: 404 models/gemini-pro is not found for API version
2026-02-04 19:44:18.334213,BTC-USD,73139.015625,Erreur: 404 models/gemini-pro is not found for API version
2026-02-04 20:04:33.467195,BTC-USD,73582.453125,Erreur: 404 models/gemini-pro is not found for API version
2026-02-04 20:48:56.350226,BTC-USD,73492.296875,Erreur: 404 models/gemini-pro is not found for API version
2026-02-04 21:19:28.683267,BTC-USD,73241.8125,Erreur: 404 models/gemini-pro is not found for API version
2026-02-04 21:49:08.317381,BTC-USD,72423.46875,Erreur: 404 models/gemini-pro is not found for API version
2026-02-04 22:00:27.483072,BTC-USD,72500.09375,Erreur: 404 models/gemini-pro is not found for API version
2026-02-04 22:40:12.176749,BTC-USD,72878.609375,Erreur: 404 models/gemini-pro is not found for API version
2026-02-04 22:58:01.091915,BTC-USD,72671.078125,Erreur: 404 models/gemini-pro is not found for API version
2026-02-04 23:22:16.810740,BTC-USD,72987.6484375,Erreur: 404 models/gemini-pro is not found for API version
2026-02-04 23:47:35.498572,BTC-USD,73216.6015625,Erreur: 404 models/gemini-pro is not found for API version
2026-02-05 00:00:55.971470,BTC-USD,73042.9765625,Erreur: 404 models/gemini-pro is not found for API version
2026-02-05 02:50:28.034718,BTC-USD,72094.84375,Erreur: 404 models/gemini-pro is not found for API version
2026-02-05 04:30:12.526535,BTC-USD,70886.015625,Erreur: 404 models/gemini-pro is not found for API version
2026-02-05 05:37:51.624485,BTC-USD,70315.421875,Erreur: 404 models/gemini-pro is not found for API version
2026-02-05 06:35:07.457052,BTC-USD,70488.2265625,Erreur: 404 models/gemini-pro is not found for API version
2026-02-05 07:34:35.478363,BTC-USD,71222.5078125,Erreur: 404 models/gemini-pro is not found for API version
2026-02-05 08:05:29.307965,BTC-USD,70582.875,Erreur: 404 models/gemini-pro is not found for API version
2026-02-05 08:58:28.548361,BTC-USD,71052.4296875,Erreur: 404 models/gemini-pro is not found for API version
2026-02-05 09:40:22.771723,BTC-USD,71471.2578125,Erreur: 404 models/gemini-pro is not found for API version
2026-02-05 10:25:15.470727,BTC-USD,71488.03125,Erreur: 404 models/gemini-pro is not found for API version
2026-02-05 11:06:26.858254,BTC-USD,70787.625,Erreur: 404 models/gemini-pro is not found for API version
2026-02-05 11:46:03.973671,BTC-USD,70439.4453125,Erreur: 404 models/gemini-pro is not found for API version
2026-02-05 12:03:40.230303,BTC-USD,70178.7578125,Erreur: 404 models/gemini-pro is not found for API version
2026-02-05 13:24:19.322405,BTC-USD,69328.4375,Erreur: 404 models/gemini-pro is not found for API version
2026-02-05 14:13:20.015828,BTC-USD,69628.359375,Erreur: 404 models/gemini-pro is not found for API version
2026-02-05 15:04:32.851339,BTC-USD,69006.6796875,Erreur: 404 models/gemini-pro is not found for API version
2026-02-05 15:52:49.557929,BTC-USD,67387.03125,Erreur: 404 models/gemini-pro is not found for API version
2026-02-05 16:32:21.047171,BTC-USD,68007.6640625,Erreur: 404 models/gemini-pro is not found for API version
2026-02-05 17:28:53.559775,BTC-USD,67309.75,Erreur: 404 models/gemini-pro is not found for API version
2026-02-05 18:09:53.651668,BTC-USD,66209.046875,Erreur: 404 models/gemini-pro is not found for API version
2026-02-05 19:04:25.072186,BTC-USD,65936.7578125,Erreur: 404 models/gemini-pro is not found for API version
2026-02-05 19:42:38.679746,BTC-USD,65860.828125,Erreur: 404 models/gemini-pro is not found for API version
2026-02-05 20:03:52.878255,BTC-USD,65103.8046875,Erreur: 404 models/gemini-pro is not found for API version
2026-02-05 20:47:08.155214,BTC-USD,63535.03515625,Erreur: 404 models/gemini-pro is not found for API version
2026-02-05 21:14:19.635464,BTC-USD,63712.64453125,Erreur: 404 models/gemini-pro is not found for API version
2026-02-05 21:46:00.329253,BTC-USD,63971.3515625,Erreur: 404 models/gemini-pro is not found for API version
2026-02-05 22:00:17.984550,BTC-USD,63075.234375,Erreur: 404 models/gemini-pro is not found for API version
2026-02-05 22:28:56.998851,BTC-USD,62918.33984375,Erreur: 404 models/gemini-pro is not found for API version
2026-02-05 22:55:15.281456,BTC-USD,64139.3828125,Erreur: 404 models/gemini-pro is not found for API version
2026-02-05 23:14:41.227703,BTC-USD,64624.375,Erreur: 404 models/gemini-pro is not found for API version
2026-02-05 23:41:01.525141,BTC-USD,63640.68359375,Erreur: 404 models/gemini-pro is not found for API version
2026-02-05 23:57:56.179406,BTC-USD,62896.90234375,Erreur: 404 models/gemini-pro is not found for API version
2026-02-06 01:29:09.894385,BTC-USD,64263.09375,Erreur: 404 models/gemini-pro is not found for API version
2026-02-06 03:54:56.011801,BTC-USD,63944.953125,Erreur: 404 models/gemini-pro is not found for API version
2026-02-06 05:09:28.773906,BTC-USD,65310.70703125,Erreur: 404 models/gemini-pro is not found for API version
2026-02-06 06:06:05.883843,BTC-USD,66656.8359375,Erreur: 404 models/gemini-pro is not found for API version
2026-02-06 07:08:31.826749,BTC-USD,64871.44140625,Erreur: 404 models/gemini-pro is not found for API version
2026-02-06 07:53:08.640434,BTC-USD,64816.15625,Erreur: 404 models/gemini-pro is not found for API version
2026-02-06 08:28:38.443413,BTC-USD,64978.78515625,Erreur: 404 models/gemini-pro is not found for API version
2026-02-06 09:07:37.754519,BTC-USD,64754.5,Erreur: 404 models/gemini-pro is not found for API version
2026-02-06 09:58:04.295816,BTC-USD,65942.875,Erreur: 404 models/gemini-pro is not found for API version
2026-02-06 10:34:48.208966,BTC-USD,65957.109375,Erreur: 404 models/gemini-pro is not found for API version
2026-02-06 11:09:51.216465,BTC-USD,65767.71875,Erreur: 404 models/gemini-pro is not found for API version
2026-02-06 11:47:12.844669,BTC-USD,66195.34375,Erreur: 404 models/gemini-pro is not found for API version
2026-02-06 12:03:04.805788,BTC-USD,66528.8515625,Erreur: 404 models/gemini-pro is not found for API version
2026-02-06 13:21:22.460490,BTC-USD,66997.25,Erreur: 404 models/gemini-pro is not found for API version
2026-02-06 14:11:12.551787,BTC-USD,66987.9140625,Erreur: 404 models/gemini-pro is not found for API version
2026-02-06 15:00:28.078784,BTC-USD,68238.3671875,Erreur: 404 models/gemini-pro is not found for API version
2026-02-06 15:41:48.666795,BTC-USD,68455.859375,Erreur: 404 models/gemini-pro is not found for API version
2026-02-06 16:25:39.397682,BTC-USD,69555.1015625,Erreur: 404 models/gemini-pro is not found for API version
2026-02-06 17:08:42.454353,BTC-USD,69748.5625,Erreur: 404 models/gemini-pro is not found for API version
2026-02-06 17:56:18.995812,BTC-USD,70578.328125,Erreur: 404 models/gemini-pro is not found for API version
2026-02-06 18:35:03.305377,BTC-USD,69456.390625,Erreur: 404 models/gemini-pro is not found for API version
2026-02-06 19:24:14.461796,BTC-USD,70063.703125,Erreur: 404 models/gemini-pro is not found for API version
2026-02-06 19:53:00.419605,BTC-USD,70608.6796875,Erreur: 404 models/gemini-pro is not found for API version
2026-02-06 20:20:28.430148,BTC-USD,70329.3671875,Erreur: 404 models/gemini-pro is not found for API version
2026-02-06 20:55:30.380499,BTC-USD,70368.6875,Erreur: 404 models/gemini-pro is not found for API version
2026-02-06 21:20:00.105299,BTC-USD,69963.6171875,Erreur: 404 models/gemini-pro is not found for API version
2026-02-06 21:48:25.659238,BTC-USD,70237.140625,Erreur: 404 models/gemini-pro is not found for API version
2026-02-06 21:59:01.815416,BTC-USD,70299.9140625,Erreur: 404 models/gemini-pro is not found for API version
2026-02-06 22:21:15.211112,BTC-USD,70460.9140625,Erreur: 404 models/gemini-pro is not found for API version
2026-02-06 22:47:40.174260,BTC-USD,71143.7890625,Erreur: 404 models/gemini-pro is not found for API version
2026-02-06 23:01:15.137765,BTC-USD,71295.2578125,Erreur: 404 models/gemini-pro is not found for API version
2026-02-06 23:36:24.384646,BTC-USD,70707.2265625,Erreur: 404 models/gemini-pro is not found for API version
2026-02-06 23:54:38.719773,BTC-USD,70536.4765625,Erreur: 404 models/gemini-pro is not found for API version
2026-02-07 00:58:24.986669,BTC-USD,70103.5234375,Erreur: 404 models/gemini-pro is not found for API version
2026-02-07 03:22:54.504370,BTC-USD,70651.5,Erreur: 404 models/gemini-pro is not found for API version
2026-02-07 04:50:00.168099,BTC-USD,70635.6640625,Erreur: 404 models/gemini-pro is not found for API version
2026-02-07 05:32:02.030955,BTC-USD,70249.0859375,Erreur: 404 models/gemini-pro is not found for API version
2026-02-07 06:05:56.691871,BTC-USD,70078.15625,Erreur: 404 models/gemini-pro is not found for API version
2026-02-07 06:57:26.283403,BTC-USD,69351.984375,Erreur: 404 models/gemini-pro is not found for API version
2026-02-07 07:27:39.519111,BTC-USD,67760.8984375,Erreur: 404 models/gemini-pro is not found for API version
2026-02-07 07:50:27.417321,BTC-USD,67964.1015625,Erreur: 404 models/gemini-pro is not found for API version
2026-02-07 08:01:16.228703,BTC-USD,68128.6484375,Erreur: 404 models/gemini-pro is not found for API version
2026-02-07 08:46:24.585619,BTC-USD,68411.75,Erreur: 404 models/gemini-pro is not found for API version
2026-02-07 09:03:50.518638,BTC-USD,68495.875,Erreur: 404 models/gemini-pro is not found for API version
2026-02-07 09:40:30.200775,BTC-USD,68123.5078125,Erreur: 404 models/gemini-pro is not found for API version
2026-02-07 09:58:58.139228,BTC-USD,68027.265625,Erreur: 404 models/gemini-pro is not found for API version
2026-02-07 10:23:15.562341,BTC-USD,67903.4453125,Erreur: 404 models/gemini-pro is not found for API version
2026-02-07 10:49:45.297344,BTC-USD,67748.9609375,Erreur: 404 models/gemini-pro is not found for API version
2026-02-07 11:01:57.095007,BTC-USD,67967.296875,Erreur: 404 models/gemini-pro is not found for API version
2026-02-07 11:31:58.663357,BTC-USD,67899.65625,Erreur: 404 models/gemini-pro is not found for API version
2026-02-07 11:48:53.681413,BTC-USD,67810.171875,Erreur: 404 models/gemini-pro is not found for API version
2026-02-07 11:57:43.555785,BTC-USD,67674.640625,Erreur: 404 models/gemini-pro is not found for API version
2026-02-07 12:35:23.903001,BTC-USD,69691.6328125,Erreur: 404 models/gemini-pro is not found for API version
2026-02-07 13:28:13.504913,BTC-USD,69115.9765625,Erreur: 404 models/gemini-pro is not found for API version
2026-02-07 13:58:21.917721,BTC-USD,68976.7734375,Erreur: 404 models/gemini-pro is not found for API version
2026-02-07 14:22:26.460785,BTC-USD,68953.59375,Erreur: 404 models/gemini-pro is not found for API version
2026-02-07 14:49:12.555437,BTC-USD,68708.5,Erreur: 404 models/gemini-pro is not found for API version
2026-02-07 15:01:40.293867,BTC-USD,68617.71875,Erreur: 404 models/gemini-pro is not found for API version
2026-02-07 15:36:12.144024,BTC-USD,69585.1484375,Erreur: 404 models/gemini-pro is not found for API version
2026-02-07 15:52:30.095887,BTC-USD,69328.390625,Erreur: 404 models/gemini-pro is not found for API version
2026-02-07 16:15:15.790651,BTC-USD,69240.3671875,Erreur: 404 models/gemini-pro is not found for API version
2026-02-07 16:49:25.223625,BTC-USD,69106.390625,Erreur: 404 models/gemini-pro is not found for API version
2026-02-07 17:12:41.041234,BTC-USD,68801.421875,Erreur: 404 models/gemini-pro is not found for API version
2026-02-07 17:44:03.835777,BTC-USD,69246.3671875,Erreur: 404 models/gemini-pro is not found for API version
2026-02-07 17:58:07.563373,BTC-USD,69071.8984375,Erreur: 404 models/gemini-pro is not found for API version
2026-02-07 18:29:02.859697,BTC-USD,69215.9765625,Erreur: 404 models/gemini-pro is not found for API version
2026-02-07 19:00:03.630238,BTC-USD,69421.359375,Erreur: 404 models/gemini-pro is not found for API version
2026-02-07 19:24:41.200230,BTC-USD,69316.5625,Erreur: 404 models/gemini-pro is not found for API version
2026-02-07 19:42:17.780199,BTC-USD,69391.625,Erreur: 404 models/gemini-pro is not found for API version
2026-02-07 19:55:13.986204,BTC-USD,69390.6796875,Erreur: 404 models/gemini-pro is not found for API version
2026-02-07 20:13:09.205857,BTC-USD,69244.421875,Erreur: 404 models/gemini-pro is not found for API version
2026-02-07 20:44:49.691896,BTC-USD,69544.5234375,Erreur: 404 models/gemini-pro is not found for API version
2026-02-07 21:00:50.872855,BTC-USD,69495.1171875,Erreur: 404 models/gemini-pro is not found for API version
2026-02-07 21:36:18.014640,BTC-USD,69548.40625,Erreur: 404 models/gemini-pro is not found for API version
2026-02-07 21:54:22.023503,BTC-USD,69411.7109375,Erreur: 404 models/gemini-pro is not found for API version
2026-02-07 22:14:02.204810,BTC-USD,69563.5546875,Erreur: 404 models/gemini-pro is not found for API version
2026-02-07 22:47:42.463104,BTC-USD,69341.8125,Erreur: 404 models/gemini-pro is not found for API version
2026-02-07 23:02:48.288550,BTC-USD,69385.84375,Erreur: 404 models/gemini-pro is not found for API version
2026-02-07 23:41:05.393803,BTC-USD,69195.390625,Erreur: 404 models/gemini-pro is not found for API version
2026-02-08 00:03:00.667849,BTC-USD,69173.609375,Erreur: 404 models/gemini-pro is not found for API version
2026-02-08 03:30:09.561856,BTC-USD,69327.296875,Erreur: 404 models/gemini-pro is not found for API version
2026-02-08 05:13:40.184809,BTC-USD,69241.9453125,Erreur: 404 models/gemini-pro is not found for API version
2026-02-08 06:07:44.378292,BTC-USD,69049.4765625,Erreur: 404 models/gemini-pro is not found for API version
2026-02-08 07:04:03.048068,BTC-USD,69323.7890625,Erreur: 404 models/gemini-pro is not found for API version
2026-02-08 07:43:56.298916,BTC-USD,69493.9375,Erreur: 404 models/gemini-pro is not found for API version
2026-02-08 08:01:17.535178,BTC-USD,69611.78125,Erreur: 404 models/gemini-pro is not found for API version
2026-02-08 08:46:52.671783,BTC-USD,70413.296875,Erreur: 404 models/gemini-pro is not found for API version
2026-02-08 09:04:38.785349,BTC-USD,70513.984375,Erreur: 404 models/gemini-pro is not found for API version
2026-02-08 09:40:50.281971,BTC-USD,70091.1640625,Erreur: 404 models/gemini-pro is not found for API version
2026-02-08 09:58:55.656297,BTC-USD,70169.4609375,Erreur: 404 models/gemini-pro is not found for API version
2026-02-08 10:24:31.606357,BTC-USD,70035.0390625,Erreur: 404 models/gemini-pro is not found for API version
2026-02-08 10:52:11.470850,BTC-USD,70286.0234375,Erreur: 404 models/gemini-pro is not found for API version
2026-02-08 11:13:28.534180,BTC-USD,70357.171875,Erreur: 404 models/gemini-pro is not found for API version
2026-02-08 11:36:38.158210,BTC-USD,70928.453125,Erreur: 404 models/gemini-pro is not found for API version
2026-02-08 11:50:16.397673,BTC-USD,70880.8046875,Erreur: 404 models/gemini-pro is not found for API version
2026-02-08 11:58:24.262974,BTC-USD,70948.390625,Erreur: 404 models/gemini-pro is not found for API version
2026-02-08 12:40:55.351167,BTC-USD,70916.671875,Erreur: 404 models/gemini-pro is not found for API version
2026-02-08 13:32:41.596583,BTC-USD,71408.6640625,Erreur: 404 models/gemini-pro is not found for API version
2026-02-08 14:02:41.439641,BTC-USD,71438.5078125,Erreur: 404 models/gemini-pro is not found for API version
2026-02-08 14:39:34.833435,BTC-USD,71269.0859375,Erreur: 404 models/gemini-pro is not found for API version
2026-02-08 14:58:27.535724,BTC-USD,71161.859375,Erreur: 404 models/gemini-pro is not found for API version
2026-02-08 15:22:27.519866,BTC-USD,71247.09375,Erreur: 404 models/gemini-pro is not found for API version
2026-02-08 15:47:08.023488,BTC-USD,71085.8359375,Erreur: 404 models/gemini-pro is not found for API version
2026-02-08 16:00:30.288774,BTC-USD,71075.625,Erreur: 404 models/gemini-pro is not found for API version
2026-02-08 16:43:56.610137,BTC-USD,70833.953125,Erreur: 404 models/gemini-pro is not found for API version
2026-02-08 17:03:25.625176,BTC-USD,70363.4921875,Erreur: 404 models/gemini-pro is not found for API version
2026-02-08 17:37:42.952252,BTC-USD,70663.078125,Erreur: 404 models/gemini-pro is not found for API version
2026-02-08 17:55:53.628136,BTC-USD,70778.40625,Erreur: 404 models/gemini-pro is not found for API version
2026-02-08 18:21:25.275164,BTC-USD,70820.8984375,Erreur: 404 models/gemini-pro is not found for API version
2026-02-08 18:58:48.574289,BTC-USD,71145.1484375,Erreur: 404 models/gemini-pro is not found for API version
2026-02-08 19:22:42.333779,BTC-USD,71219.890625,Erreur: 404 models/gemini-pro is not found for API version
2026-02-08 19:43:15.036343,BTC-USD,71228.796875,Erreur: 404 models/gemini-pro is not found for API version
2026-02-08 19:55:19.339737,BTC-USD,71429.7421875,Erreur: 404 models/gemini-pro is not found for API version
2026-02-08 20:13:06.836941,BTC-USD,71011.015625,Erreur: 404 models/gemini-pro is not found for API version
